instance_id,num-epochs,error_running-avg-0.25,error_running-avg-0.5,error_running-avg-0.75,error_running-avg-1.0,error_last,false_positive_running-avg-0.25,false_positive_running-avg-0.5,false_positive_running-avg-0.75,false_positive_running-avg-1.0,false_positive_last,false_negative_running-avg-0.25,false_negative_running-avg-0.5,false_negative_running-avg-0.75,false_negative_running-avg-1.0,false_negative_last,active_somas_running-avg-0.25,active_somas_running-avg-0.5,active_somas_running-avg-0.75,active_somas_running-avg-1.0,active_somas_last,time_finished
0,-1,0.167,0.133,0.096,0.217,0.167,0.167,0.133,0.096,0.072,0.167,0.0,0.0,0.0,0.144,0.0,4.667,4.667,4.941,6.581,4.667,22.05.24 - 09:19
1,-1,0.333,0.333,0.331,0.39,0.333,0.333,0.333,0.33,0.261,0.333,0.0,0.0,0.004,0.139,0.0,5.0,5.0,5.041,6.467,5.0,22.05.24 - 09:19
2,-1,0.167,0.167,0.173,0.276,0.167,0.167,0.167,0.167,0.131,0.167,0.0,0.0,0.015,0.156,0.0,3.833,3.833,4.144,5.761,3.833,22.05.24 - 09:19
3,-1,0.167,0.106,0.085,0.219,0.167,0.167,0.106,0.085,0.083,0.167,0.0,0.0,0.0,0.139,0.0,4.333,4.228,4.463,6.219,4.333,22.05.24 - 09:19
4,-1,0.333,0.333,0.307,0.367,0.333,0.333,0.333,0.307,0.244,0.333,0.0,0.0,0.0,0.122,0.0,4.0,4.0,4.0,5.461,4.0,22.05.24 - 09:19
5,-1,0.333,0.333,0.333,0.389,0.333,0.333,0.333,0.333,0.261,0.333,0.0,0.0,0.0,0.128,0.0,5.667,5.667,5.619,6.961,5.667,22.05.24 - 09:19
6,-1,0.167,0.167,0.167,0.276,0.167,0.167,0.167,0.163,0.131,0.167,0.0,0.0,0.004,0.15,0.0,3.333,3.333,3.556,5.5,3.333,22.05.24 - 09:19
7,-1,0.333,0.333,0.333,0.397,0.333,0.333,0.333,0.333,0.275,0.333,0.0,0.0,0.0,0.122,0.0,4.333,4.333,4.644,6.181,4.333,22.05.24 - 09:19
8,-1,0.333,0.333,0.323,0.388,0.333,0.333,0.333,0.319,0.244,0.333,0.0,0.0,0.011,0.15,0.0,3.833,3.833,4.189,5.983,3.833,22.05.24 - 09:19
9,-1,0.333,0.333,0.289,0.342,0.333,0.333,0.333,0.289,0.222,0.333,0.0,0.0,0.0,0.119,0.0,4.0,4.0,4.0,5.644,4.0,22.05.24 - 09:19
